   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;4 [   
                4 [A107489]     A107487]          
       Unitless              ms               m   
       761.0000       595.75543       650.07135 
       762.0000       595.92035       650.22375 
       763.0000       596.07318       650.37616 
       764.0000       596.21936       650.52856 
       765.0000       596.36566       650.68097 
       766.0000       596.51990       650.83337 
       767.0000       596.68433       650.98578 
       768.0000       596.85529       651.13818 
       769.0000       597.02954       651.29059 
       770.0000       597.20477       651.44299 
       771.0000       597.37915       651.59540 
       772.0000       597.55072       651.74774 
       773.0000       597.71826       651.90015 
       774.0000       597.87885       652.05255 
       775.0000       598.02936       652.20496 
       776.0000       598.17224       652.35736 
       777.0000       598.31000       652.50977 
       778.0000       598.44403       652.66217 
       779.0000       598.57812       652.81458 
       780.0000       598.71387       652.96698 
       781.0000       598.85223       653.11938 
       782.0000       598.99652       653.27179 
       783.0000       599.14728       653.42419 
       784.0000       599.30054       653.57660 
       785.0000       599.45062       653.72894 
       786.0000       599.59387       653.88135 
       787.0000       599.73260       654.03375 
       788.0000       599.87445       654.18616 
       789.0000       600.02771       654.33856 
       790.0000       600.19574       654.49097 
       791.0000       600.37506       654.64337 
       792.0000       600.55878       654.79578 
       793.0000       600.74109       654.94818 
       794.0000       600.91998       655.10059 
