   PrimaryIndex TVD@UNKNOWN;4 [ TWOTIM@UNKNOWN;   
                A108108]        4 [A108110]       
       Unitless               m              ms   
       663.0000      2394.48804      1910.51550 
       664.0000      2394.64038      1910.57166 
       665.0000      2394.79272      1910.62781 
       666.0000      2394.94531      1910.68335 
       667.0000      2395.09766      1910.73877 
       668.0000      2395.25000      1910.79443 
       669.0000      2395.40234      1910.85022 
       670.0000      2395.55469      1910.90613 
       671.0000      2395.70728      1910.96179 
       672.0000      2395.85962      1911.01782 
       673.0000      2396.01196      1911.07349 
       674.0000      2396.16431      1911.12964 
       675.0000      2396.31689      1911.18640 
       676.0000      2396.46924      1911.24280 
       677.0000      2396.62158      1911.29883 
       678.0000      2396.77393      1911.35486 
       679.0000      2396.92651      1911.41138 
       680.0000      2397.07886      1911.46936 
       681.0000      2397.23120      1911.52820 
       682.0000      2397.38354      1911.58838 
       683.0000      2397.53589      1911.64917 
       684.0000      2397.68848      1911.71094 
       685.0000      2397.84082      1911.77356 
       686.0000      2397.99316      1911.83679 
       687.0000      2398.14551      1911.89929 
       688.0000      2398.29810      1911.96057 
       689.0000      2398.45044      1912.02026 
       690.0000      2398.60278      1912.07874 
       691.0000      2398.75513      1912.13599 
       692.0000      2398.90771      1912.19348 
       693.0000      2399.06006      1912.25171 
       694.0000      2399.21240      1912.30957 
       695.0000      2399.36475      1912.36682 
       696.0000      2399.51709      1912.42383 
       697.0000      2399.66968      1912.48010 
       698.0000      2399.82202      1912.53577 
       699.0000      2399.97437      1912.59216 
       700.0000      2400.12671      1912.64868 
       701.0000      2400.27930      1912.70557 
       702.0000      2400.43164      1912.76318 
       703.0000      2400.58398      1912.82239 
       704.0000      2400.73633      1912.88403 
       705.0000      2400.88892      1912.94836 
       706.0000      2401.04126      1913.01489 
       707.0000      2401.19360      1913.08301 
       708.0000      2401.34595      1913.15186 
