   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A100533]     A100531]          
       Unitless              ms               m   
       651.0000       738.66791       745.58740 
       652.0000       738.81573       745.73981 
       653.0000       738.96411       745.89221 
       654.0000       739.11292       746.04462 
       655.0000       739.26178       746.19702 
       656.0000       739.40918       746.34943 
       657.0000       739.55273       746.50183 
       658.0000       739.69135       746.65417 
       659.0000       739.82428       746.80658 
       660.0000       739.95441       746.95898 
       661.0000       740.08307       747.11139 
       662.0000       740.21033       747.26379 
       663.0000       740.34155       747.41620 
       664.0000       740.48145       747.56860 
       665.0000       740.62579       747.72101 
       666.0000       740.77417       747.87341 
       667.0000       740.92511       748.02582 
       668.0000       741.07886       748.17822 
       669.0000       741.23486       748.33063 
       670.0000       741.39014       748.48297 
       671.0000       741.54095       748.63538 
       672.0000       741.68524       748.78778 
       673.0000       741.82227       748.94019 
       674.0000       741.95264       749.09259 
       675.0000       742.08148       749.24500 
       676.0000       742.21075       749.39740 
       677.0000       742.34137       749.54980 
       678.0000       742.47559       749.70221 
       679.0000       742.61462       749.85461 
       680.0000       742.75543       750.00702 
       681.0000       742.89557       750.15942 
       682.0000       743.03326       750.31183 
       683.0000       743.16815       750.46417 
       684.0000       743.30115       750.61658 
       685.0000       743.43445       750.76898 
       686.0000       743.57031       750.92139 
       687.0000       743.71051       751.07379 
       688.0000       743.85498       751.22620 
       689.0000       744.00183       751.37860 
       690.0000       744.14935       751.53101 
       691.0000       744.29639       751.68341 
       692.0000       744.44214       751.83582 
       693.0000       744.58661       751.98822 
       694.0000       744.72864       752.14062 
       695.0000       744.86743       752.29303 
       696.0000       745.00299       752.44537 
       697.0000       745.13495       752.59778 
       698.0000       745.26562       752.75018 
       699.0000       745.39703       752.90259 
       700.0000       745.53113       753.05499 
       701.0000       745.66986       753.20740 
       702.0000       745.81458       753.35980 
       703.0000       745.96411       753.51221 
       704.0000       746.11737       753.66461 
       705.0000       746.27258       753.81702 
       706.0000       746.42798       753.96942 
       707.0000       746.58026       754.12183 
       708.0000       746.72742       754.27423 
       709.0000       746.86920       754.42657 
       710.0000       747.00659       754.57898 
       711.0000       747.14221       754.73138 
       712.0000       747.27637       754.88379 
       713.0000       747.40930       755.03619 
       714.0000       747.54065       755.18860 
       715.0000       747.67084       755.34100 
       716.0000       747.80280       755.49341 
       717.0000       747.93793       755.64581 
       718.0000       748.07593       755.79822 
       719.0000       748.21613       755.95062 
       720.0000       748.35626       756.10303 
       721.0000       748.49634       756.25537 
       722.0000       748.63672       756.40778 
       723.0000       748.77710       756.56018 
       724.0000       748.91724       756.71259 
       725.0000       749.05621       756.86499 
       726.0000       749.19312       757.01740 
       727.0000       749.32837       757.16980 
       728.0000       749.46277       757.32220 
       729.0000       749.59613       757.47461 
       730.0000       749.72888       757.62701 
       731.0000       749.85925       757.77942 
       732.0000       749.98596       757.93182 
       733.0000       750.10980       758.08423 
       734.0000       750.23254       758.23657 
       735.0000       750.35706       758.38898 
       736.0000       750.48572       758.54138 
       737.0000       750.61865       758.69379 
       738.0000       750.75336       758.84619 
       739.0000       750.88776       758.99860 
       740.0000       751.02075       759.15100 
       741.0000       751.15265       759.30341 
       742.0000       751.28400       759.45581 
       743.0000       751.41467       759.60822 
       744.0000       751.54749       759.76062 
       745.0000       751.68518       759.91302 
       746.0000       751.82855       760.06543 
       747.0000       751.97571       760.21777 
       748.0000       752.12506       760.37018 
       749.0000       752.27490       760.52258 
       750.0000       752.42261       760.67499 
       751.0000       752.56946       760.82739 
       752.0000       752.71509       760.97980 
       753.0000       752.85870       761.13220 
       754.0000       753.00128       761.28461 
       755.0000       753.14270       761.43701 
       756.0000       753.28149       761.58942 
       757.0000       753.41931       761.74182 
       758.0000       753.55688       761.89423 
       759.0000       753.69360       762.04663 
       760.0000       753.83185       762.19897 
       761.0000       753.97150       762.35138 
       762.0000       754.11115       762.50378 
       763.0000       754.25006       762.65619 
       764.0000       754.38818       762.80859 
       765.0000       754.52472       762.96100 
       766.0000       754.65784       763.11340 
       767.0000       754.78766       763.26581 
       768.0000       754.91229       763.41821 
       769.0000       755.03180       763.57062 
       770.0000       755.14990       763.72302 
       771.0000       755.26855       763.87543 
       772.0000       755.39197       764.02777 
       773.0000       755.52423       764.18018 
       774.0000       755.66260       764.33258 
       775.0000       755.80444       764.48499 
       776.0000       755.94623       764.63739 
       777.0000       756.08350       764.78979 
       778.0000       756.21375       764.94220 
       779.0000       756.33905       765.09460 
       780.0000       756.46075       765.24701 
       781.0000       756.57977       765.39941 
       782.0000       756.69971       765.55182 
       783.0000       756.82196       765.70422 
       784.0000       756.94659       765.85663 
       785.0000       757.07446       766.00897 
       786.0000       757.20288       766.16138 
       787.0000       757.32965       766.31378 
       788.0000       757.45581       766.46619 
       789.0000       757.58112       766.61859 
       790.0000       757.70575       766.77100 
       791.0000       757.83087       766.92340 
       792.0000       757.95599       767.07581 
       793.0000       758.08185       767.22821 
       794.0000       758.21008       767.38062 
