   PrimaryIndex TWOTIM@UNKNOWN; TVD@UNKNOWN;2 [   
                2 [A99451]      A99449]           
       Unitless              ms               m   
       702.0000       503.05750       505.83240 
       703.0000       503.20410       505.98480 
       704.0000       503.35599       506.13721 
       705.0000       503.50964       506.28961 
       706.0000       503.66400       506.44199 
       707.0000       503.81790       506.59439 
       708.0000       503.97092       506.74680 
       709.0000       504.12268       506.89920 
       710.0000       504.27240       507.05161 
       711.0000       504.41818       507.20401 
       712.0000       504.56113       507.35641 
       713.0000       504.70139       507.50879 
       714.0000       504.83978       507.66119 
       715.0000       504.97931       507.81360 
       716.0000       505.12146       507.96600 
       717.0000       505.26898       508.11841 
       718.0000       505.42026       508.27081 
       719.0000       505.57358       508.42319 
       720.0000       505.72781       508.57559 
       721.0000       505.88177       508.72800 
       722.0000       506.03421       508.88040 
       723.0000       506.18439       509.03281 
       724.0000       506.33060       509.18521 
       725.0000       506.47522       509.33762 
       726.0000       506.61905       509.48999 
       727.0000       506.76309       509.64240 
       728.0000       506.90817       509.79480 
       729.0000       507.05450       509.94720 
       730.0000       507.20291       510.09961 
       731.0000       507.35300       510.25201 
       732.0000       507.50381       510.40439 
       733.0000       507.65527       510.55679 
       734.0000       507.80756       510.70920 
       735.0000       507.96008       510.86160 
       736.0000       508.11279       511.01401 
       737.0000       508.26489       511.16641 
       738.0000       508.41647       511.31879 
       739.0000       508.56726       511.47119 
       740.0000       508.71658       511.62360 
       741.0000       508.86429       511.77600 
       742.0000       509.01031       511.92841 
       743.0000       509.15457       512.08081 
       744.0000       509.29755       512.23322 
       745.0000       509.44125       512.38562 
       746.0000       509.58670       512.53802 
       747.0000       509.73611       512.69043 
       748.0000       509.88733       512.84277 
       749.0000       510.03973       512.99518 
       750.0000       510.19156       513.14758 
       751.0000       510.34201       513.29999 
       752.0000       510.49091       513.45239 
       753.0000       510.63855       513.60480 
       754.0000       510.78616       513.75720 
       755.0000       510.93472       513.90961 
       756.0000       511.08463       514.06201 
       757.0000       511.23572       514.21442 
       758.0000       511.38626       514.36682 
       759.0000       511.53577       514.51923 
       760.0000       511.68066       514.67163 
       761.0000       511.82269       514.82397 
       762.0000       511.96182       514.97638 
       763.0000       512.09705       515.12878 
